algorithm,quantum,context_switch_time,num_patrons,seed,cpu_util,mean_turnaround,median_turnaround,SD_turnaround,mean_response,median_response,SD_response,mean_wait,median_wait,SD_wait,mean_throughput,median_throughput,SD_throughput
RR,94,3,100,36,92.41,24529.19,24683.50,4180.55,3326.29,3135.50,2461.33,23743.82,23940.00,4175.54,3.03,1.00,4.56
RR,95,3,100,36,92.45,24512.59,24654.50,4303.69,3324.93,3127.00,2464.37,23727.22,23929.00,4294.76,3.03,1.00,4.53
RR,96,3,100,36,92.27,24690.88,25173.00,4201.50,3333.98,3138.50,2472.84,23904.31,24346.00,4199.60,3.03,1.00,4.48
RR,97,3,100,36,92.04,24866.36,25024.50,4339.18,3366.39,3054.00,2427.64,24077.05,24182.50,4326.17,3.03,1.00,4.46
RR,98,3,100,36,92.37,24513.88,24957.50,4131.97,3238.96,3065.50,2203.13,23728.47,24147.00,4113.76,3.03,1.00,4.59
RR,99,3,100,36,92.33,24609.97,24945.50,4119.11,3468.68,3123.00,2788.59,23824.12,24091.50,4107.49,3.03,1.00,4.59
RR,100,3,100,36,93.18,24075.02,25391.50,4271.25,3047.84,3025.00,1773.91,23290.76,24603.00,4267.19,3.13,1.00,4.59
RR,30,3,100,47,86.59,26105.11,26747.00,4827.43,4749.81,3071.50,4425.15,25333.88,25967.00,4770.72,2.78,1.00,3.50
RR,31,3,100,47,86.51,26340.99,26918.00,4834.47,4873.06,3109.00,4592.22,25569.69,26094.00,4778.95,2.78,1.00,3.59
RR,32,3,100,47,86.64,25762.47,27089.50,5331.97,4938.21,3166.50,4707.07,24991.54,26181.50,5239.37,2.78,1.00,3.27
RR,33,3,100,47,86.92,25955.51,26853.00,5295.62,5408.21,3856.50,4904.05,25184.29,26101.00,5234.72,2.78,1.00,3.58
RR,34,3,100,47,87.70,25443.46,27014.00,5432.56,4756.80,3273.50,4304.19,24673.67,26299.00,5361.76,2.78,1.50,3.36
RR,35,3,100,47,87.89,25231.10,25771.00,5285.07,5219.89,3250.50,4830.27,24462.01,25002.50,5226.44,2.78,1.00,3.51
RR,36,3,100,47,87.96,25621.33,26321.00,5085.58,4654.54,3233.00,4506.11,24852.13,25419.00,5011.75,2.78,1.00,3.55
RR,37,3,100,47,88.09,25528.82,26789.00,5357.88,4991.35,3837.00,4360.38,24759.98,25942.00,5278.07,2.86,1.00,3.60
RR,38,3,100,47,88.64,25199.79,25303.50,4921.96,4176.74,3249.50,3772.55,24430.68,24581.00,4860.23,2.86,1.00,3.37
RR,39,3,100,47,88.53,25360.44,25520.50,4741.91,4379.08,3329.50,4101.88,24590.34,24753.00,4673.03,2.86,1.00,3.55
RR,40,3,100,47,89.29,24838.12,25782.00,5203.56,4169.64,3375.50,3710.29,24070.01,25052.50,5126.56,2.86,1.00,3.36
RR,41,3,100,47,89.37,24716.07,25009.50,5020.60,4432.13,3369.50,3952.71,23948.37,24289.00,4951.78,2.86,1.00,3.42
RR,42,3,100,47,89.29,24931.66,26070.00,5354.99,4517.11,3308.00,4141.67,24164.16,25291.50,5296.61,2.86,1.00,3.50
RR,43,3,100,47,89.40,24735.33,25761.50,4991.90,4319.83,3301.50,3937.11,23968.31,25001.50,4942.17,2.86,1.00,3.47
RR,44,3,100,47,89.42,25124.42,26040.00,5085.95,4398.36,3367.50,4175.55,24357.20,25335.50,5039.97,2.86,1.00,3.73
RR,45,3,100,47,89.35,25128.06,25959.50,4567.08,4286.84,3396.00,3950.24,24360.66,25257.50,4497.07,2.86,1.00,3.59
RR,46,3,100,47,89.35,25179.21,25806.50,4687.75,4211.11,3118.00,3964.41,24410.67,25062.50,4629.28,2.86,1.00,3.39
RR,47,3,100,47,89.30,25487.95,26431.50,4214.18,4251.92,3308.50,3922.55,24721.39,25634.50,4147.60,2.86,1.00,3.70
RR,48,3,100,47,89.41,25095.22,25901.50,4501.01,4572.15,3463.00,4356.99,24328.80,25089.00,4434.47,2.86,1.00,3.65
RR,49,3,100,47,89.26,25029.53,25693.00,4192.71,4713.49,3404.00,4626.13,24262.32,24961.50,4126.22,2.86,1.00,3.40
RR,50,3,100,47,90.31,25100.79,25431.50,4207.30,4219.14,3355.00,3675.32,24333.93,24691.50,4159.57,2.94,1.00,3.81
RR,51,3,100,47,90.18,25445.45,25773.00,4148.41,4105.37,3385.50,3430.67,24678.62,25104.00,4112.11,2.94,1.00,3.97
RR,52,3,100,47,90.23,24901.50,25488.00,4698.39,4164.85,3374.50,3573.95,24136.02,24809.00,4652.85,2.94,1.00,3.92
RR,53,3,100,47,90.28,25321.29,25394.50,4044.79,4178.29,3439.50,3440.01,24554.53,24710.00,3983.50,2.86,1.00,3.93
RR,54,3,100,47,90.37,25008.03,25383.00,4646.95,4351.76,3737.00,3630.05,24242.59,24625.50,4602.62,2.94,1.50,3.85
RR,55,3,100,47,90.37,25330.20,25849.00,4146.95,4277.19,3648.50,3444.75,24564.69,25119.00,4104.68,2.94,0.50,3.98
RR,56,3,100,47,90.38,25456.26,25816.00,4446.81,4289.55,3491.50,3501.54,24689.61,25060.00,4400.19,2.94,1.00,4.20
RR,57,3,100,47,90.29,25384.56,25701.00,4439.69,4266.52,3494.50,3546.25,24618.49,24913.50,4397.45,2.94,1.00,4.15
RR,58,3,100,47,90.28,24976.46,25454.00,4936.72,4686.78,3927.50,3722.01,24210.50,24701.50,4886.60,2.94,1.00,3.93
RR,59,3,100,47,90.30,25258.21,26922.00,4790.18,4811.73,3960.00,3824.91,24491.67,26062.50,4732.15,2.94,1.00,3.96
RR,60,3,100,47,90.56,24830.44,25662.50,4430.85,4611.50,3601.00,4192.92,24064.57,24844.00,4377.63,2.94,1.00,3.72
RR,61,3,100,47,90.66,24750.12,25613.50,4215.69,4625.36,3832.00,3886.08,23984.21,24786.50,4166.96,2.94,1.00,3.74
RR,62,3,100,47,90.69,24986.89,25865.50,4333.04,4133.62,3301.00,3687.32,24221.58,25051.00,4263.77,2.94,1.00,3.81
RR,63,3,100,47,90.56,25230.81,25847.50,4327.30,4238.77,3408.50,3735.78,24465.19,25084.00,4252.48,2.94,1.00,3.88
RR,64,3,100,47,90.61,24655.38,25785.50,4813.39,4586.14,3499.50,4044.46,23889.59,25005.50,4743.53,2.94,1.00,3.58
RR,65,3,100,47,90.95,24189.86,25364.50,4570.34,4239.38,3372.00,3882.49,23424.73,24645.50,4514.99,2.94,2.00,3.81
RR,66,3,100,47,90.91,24746.36,25889.00,4010.75,4042.82,3412.00,3608.46,23980.36,25157.50,3956.65,2.94,0.50,3.77
RR,67,3,100,47,91.29,24662.90,25330.00,4198.30,3951.35,3400.50,3003.88,23898.19,24407.00,4125.40,2.94,0.50,3.80
RR,68,3,100,47,91.34,24908.91,26294.00,4359.21,3904.49,3424.00,2962.45,24143.96,25598.50,4298.43,2.94,1.00,3.98
RR,69,3,100,47,91.31,24936.24,26114.50,4494.98,3899.36,3401.00,2932.07,24170.75,25433.00,4432.94,2.94,1.00,3.85
RR,70,3,100,47,91.70,24265.56,25097.00,4426.03,3876.70,3555.50,3335.17,23500.53,24444.50,4394.78,2.94,1.00,3.64
RR,71,3,100,47,91.58,24870.43,25854.00,4454.97,4071.21,3578.00,3440.83,24105.09,24996.50,4414.61,2.94,1.00,3.98
RR,72,3,100,47,91.60,24517.09,25467.00,4297.53,3994.47,3610.00,3375.36,23752.28,24719.00,4274.70,2.94,1.00,3.90
RR,73,3,100,47,91.63,24722.22,25582.00,4520.64,3972.76,3625.00,3329.91,23957.37,24796.00,4496.39,2.94,1.00,4.08
RR,74,3,100,47,91.54,24622.91,25444.50,4369.40,3772.77,3537.50,3042.84,23857.94,24677.50,4332.56,2.94,1.00,4.09
RR,75,3,100,47,92.60,24085.16,24061.00,3940.24,3375.71,3006.50,2841.91,23322.27,23360.00,3902.04,3.03,1.00,3.88
RR,76,3,100,47,92.41,24287.04,24473.50,4328.53,3300.69,2983.00,2731.69,23522.55,23683.50,4289.70,3.03,1.00,4.04
RR,77,3,100,47,92.42,24199.81,24483.00,4229.10,3308.22,2962.50,2783.89,23436.47,23689.50,4181.41,3.03,1.00,3.92
RR,78,3,100,47,92.53,24301.22,24492.50,4283.84,3135.58,2917.00,2493.97,23538.36,23704.50,4250.70,3.03,1.00,4.06
RR,79,3,100,47,92.36,24197.27,24299.00,3987.39,3218.96,2938.50,2622.73,23432.92,23640.50,3951.00,3.03,1.00,3.82
RR,80,3,100,47,92.42,24263.89,24249.00,3781.54,3218.72,2965.00,2625.01,23499.88,23583.50,3746.48,3.03,1.00,3.87
RR,81,3,100,47,92.53,24101.09,24241.50,4449.23,3194.72,2933.00,2579.51,23338.55,23546.50,4408.28,3.03,1.00,4.00
RR,82,3,100,47,92.37,24245.23,24321.50,4141.95,3079.36,3044.00,2055.36,23481.10,23623.00,4103.05,3.03,1.00,3.96
RR,83,3,100,47,92.41,24314.18,24347.50,3759.39,3123.64,2992.50,2389.98,23550.97,23665.00,3719.26,3.03,1.00,3.87
RR,84,3,100,47,92.39,24331.84,24271.00,3906.21,3368.22,3238.50,2611.70,23567.72,23610.50,3882.22,3.03,1.00,3.95
RR,85,3,100,47,92.41,24448.33,24407.50,3855.48,3319.26,3229.50,2547.23,23684.91,23669.50,3830.18,3.03,1.00,4.07
RR,86,3,100,47,92.42,24441.36,24419.50,3821.63,3182.65,3092.50,2327.03,23677.99,23650.50,3774.47,3.03,1.00,4.10
RR,87,3,100,47,92.42,24045.83,24212.50,4424.29,3539.62,3222.50,2845.43,23281.89,23516.50,4393.52,3.03,1.00,4.01
RR,88,3,100,47,92.38,24409.02,24489.00,4562.90,3532.70,3273.00,2855.77,23645.24,23781.50,4532.60,3.03,1.00,4.05
RR,89,3,100,47,92.48,24342.78,24504.00,4674.16,3292.94,3182.50,2400.02,23580.21,23770.50,4629.16,3.03,1.00,4.10
RR,90,3,100,47,92.50,24275.25,24510.00,4203.84,3402.84,3194.00,2686.53,23512.78,23829.00,4150.29,3.03,1.00,3.97
RR,91,3,100,47,92.35,23985.58,24172.00,4208.97,3659.98,3245.00,3106.27,23221.66,23479.50,4180.60,3.03,2.00,3.76
RR,92,3,100,47,92.44,24005.83,24075.50,4248.77,3874.49,3315.00,3420.04,23241.96,23342.00,4230.98,3.03,1.00,3.84
RR,93,3,100,47,92.45,24302.91,24311.00,3874.98,3784.29,3254.00,3287.07,23539.66,23609.50,3848.96,3.03,1.00,3.80
RR,94,3,100,47,92.42,24378.69,24483.50,4085.70,3788.32,3254.00,3291.73,23615.20,23812.00,4064.28,3.03,1.00,3.92
RR,95,3,100,47,92.46,24277.67,24375.00,4029.02,3794.22,3262.00,3293.79,23514.32,23785.50,4004.58,3.03,1.00,3.84
RR,96,3,100,47,92.44,24211.97,24412.00,4473.83,3783.09,3314.50,3295.86,23448.41,23659.00,4447.37,3.03,1.00,3.89
RR,97,3,100,47,92.45,24102.98,24371.50,4492.98,3804.17,3333.50,3285.07,23339.06,23702.50,4466.16,3.03,1.00,3.89
RR,98,3,100,47,92.45,24085.11,24364.00,4616.06,3852.91,3384.00,3299.30,23321.72,23629.50,4588.02,3.03,1.00,3.88
RR,99,3,100,47,92.42,24190.88,24320.50,4628.86,3654.69,3258.50,3058.97,23427.37,23654.00,4594.41,3.03,1.00,3.92
RR,100,3,100,47,93.12,23996.17,25291.00,4466.54,3208.11,3228.50,2073.54,23233.57,24596.50,4456.69,3.03,1.00,4.28
RR,30,3,100,58,86.27,26875.75,28181.50,5115.25,5015.12,4368.00,4207.48,26102.36,27438.00,5048.61,2.70,1.00,3.53
RR,31,3,100,58,86.42,26280.44,27381.50,5787.55,5370.28,5021.50,4352.20,25507.84,26644.00,5701.81,2.70,1.00,3.46
RR,32,3,100,58,86.30,27025.47,28075.00,4999.63,5467.56,5190.50,4227.25,26250.94,27306.00,4920.70,2.70,1.00,3.42
RR,33,3,100,58,86.79,26642.00,27263.00,5039.96,5071.23,3348.50,4584.90,25869.12,26546.00,4961.53,2.70,1.00,3.56
RR,34,3,100,58,87.17,26528.43,27791.50,4888.86,4934.98,3833.00,3908.63,25755.84,26973.00,4804.93,2.78,1.00,3.70
RR,35,3,100,58,87.84,26124.60,26655.00,4870.61,4888.21,3937.00,3839.55,25353.39,25898.50,4805.19,2.78,1.00,3.40
RR,36,3,100,58,87.87,25674.25,26341.50,5436.84,4997.90,3754.00,3998.29,24903.61,25471.00,5358.22,2.78,1.50,3.41
RR,37,3,100,58,87.60,26555.47,27759.50,4897.05,4830.68,3841.50,3696.17,25784.09,26902.50,4824.37,2.78,1.00,3.81
RR,38,3,100,58,88.68,25829.17,25716.50,4639.06,4472.25,3364.00,3932.37,25060.66,25014.00,4573.09,2.86,1.00,3.83
RR,39,3,100,58,88.65,25855.41,26997.00,4860.01,4845.80,3721.50,4148.35,25084.68,26220.00,4794.03,2.86,1.00,3.99
RR,40,3,100,58,89.36,25764.73,26244.50,4777.32,4104.75,3321.00,3113.60,24996.50,25559.50,4702.88,2.86,1.00,3.61
RR,41,3,100,58,89.24,25333.56,26034.50,5232.66,4395.34,3541.00,3387.87,24565.12,25331.50,5177.22,2.86,1.00,3.62
RR,42,3,100,58,89.04,25868.01,26514.50,4709.68,4134.34,3473.50,3063.72,25099.88,25814.50,4649.43,2.86,1.00,3.68
RR,43,3,100,58,89.03,25819.98,27180.00,5005.33,4110.06,3130.00,3194.49,25051.75,26393.50,4931.33,2.86,1.00,3.72
RR,44,3,100,58,89.40,25806.13,26522.00,4763.03,4046.04,3324.50,2925.86,25038.59,25691.00,4701.86,2.86,1.00,3.90
RR,45,3,100,58,89.28,25886.14,26539.00,5007.70,4214.21,3315.00,3034.65,25117.57,25682.00,4920.80,2.86,1.00,3.96
RR,46,3,100,58,89.30,25951.90,26606.00,4752.10,4511.71,3514.00,3433.50,25183.73,25895.50,4691.77,2.86,1.00,3.75
RR,47,3,100,58,89.25,25818.06,26505.00,4836.30,4402.05,3478.00,3457.24,25050.22,25731.00,4784.06,2.86,1.00,3.71
RR,48,3,100,58,89.23,26259.19,27112.00,4812.29,4307.69,3517.00,3242.05,25490.37,26361.50,4752.45,2.86,1.00,3.92
RR,49,3,100,58,89.13,25613.37,26365.00,4835.48,4662.82,3633.00,3540.55,24845.54,25585.50,4784.58,2.86,1.00,3.66
RR,50,3,100,58,90.45,25126.82,25681.50,4234.64,4045.41,2955.50,3192.89,24360.44,24917.50,4172.09,2.94,1.00,3.80
RR,51,3,100,58,90.58,25148.84,25798.00,4689.31,4048.23,3252.00,2825.07,24381.96,25043.00,4641.68,2.94,1.00,3.85
RR,52,3,100,58,90.43,25211.24,25850.00,4297.44,4119.93,3260.50,3084.56,24444.68,25090.50,4246.70,2.94,1.50,3.95
RR,53,3,100,58,90.32,25797.04,26209.00,4219.31,3935.48,3113.00,2812.11,25029.99,25478.50,4184.74,2.86,1.00,4.06
RR,54,3,100,58,90.08,25738.87,26222.50,4132.01,3981.78,3011.50,3241.13,24971.18,25496.00,4064.88,2.86,1.00,3.90
RR,55,3,100,58,90.38,25465.54,25923.00,4396.09,4265.81,3198.50,3362.81,24698.60,25168.00,4335.92,2.86,1.00,3.88
RR,56,3,100,58,90.26,25494.06,26049.00,4443.25,4418.70,3490.00,3405.04,24725.45,25326.50,4393.77,2.86,1.00,3.70
RR,57,3,100,58,90.36,25506.31,25998.50,4455.41,4129.38,3336.50,3096.23,24739.59,25242.50,4397.42,2.86,1.00,3.82
RR,58,3,100,58,90.41,25611.28,26257.00,4309.79,4173.57,3355.50,3233.71,24844.25,25411.50,4242.93,2.86,1.00,3.87
RR,59,3,100,58,90.34,25543.88,26115.50,4358.28,4246.22,3234.00,3277.34,24776.24,25360.00,4285.32,2.86,1.00,3.87
RR,60,3,100,58,90.50,25737.10,26349.50,4017.50,4044.62,3250.50,3136.95,24970.29,25693.50,3970.75,2.94,1.00,4.28
RR,61,3,100,58,90.51,25823.32,26550.00,4019.11,4099.14,3358.50,3110.30,25056.30,25769.50,3966.79,2.94,0.50,4.43
RR,62,3,100,58,90.34,25957.24,26762.50,4013.61,4121.53,3363.00,2913.18,25189.05,26052.00,3946.15,2.86,1.00,3.81
RR,63,3,100,58,90.03,26157.19,26923.50,4251.68,4401.37,3324.50,3473.51,25387.33,26154.00,4212.68,2.86,1.00,3.84
RR,64,3,100,58,90.25,25951.18,26885.00,4628.46,4432.81,3345.50,3501.69,25181.78,26142.50,4579.41,2.86,1.00,3.81
RR,65,3,100,58,90.79,25095.70,26444.50,4728.89,4238.60,3430.50,3341.07,24327.41,25673.00,4658.26,2.94,1.00,4.26
RR,66,3,100,58,90.73,25429.98,26491.50,4422.92,4146.44,3078.00,3532.45,24661.51,25714.50,4341.68,2.94,1.00,4.28
RR,67,3,100,58,90.99,25452.79,27063.00,4322.06,3951.45,3295.00,2744.44,24684.06,26316.50,4248.59,2.94,1.00,4.21
RR,68,3,100,58,90.88,25817.92,27461.00,4219.38,4077.85,3184.00,2950.34,25049.12,26522.50,4147.31,2.94,1.00,4.31
RR,69,3,100,58,90.74,26001.16,27098.00,4292.38,3828.31,3211.50,2719.90,25231.96,26434.00,4225.16,2.86,1.00,4.56
RR,70,3,100,58,91.43,25170.84,25843.00,4546.05,3932.89,3368.00,2807.23,24402.35,25153.50,4504.27,2.94,1.00,3.94
RR,71,3,100,58,91.35,25036.07,25696.50,4684.92,4151.87,3547.00,3077.39,24267.35,24927.00,4618.73,2.94,1.00,3.98
RR,72,3,100,58,91.36,25178.74,25820.50,4670.17,4117.36,3438.00,3053.01,24409.87,25007.00,4613.75,2.94,1.00,4.09
RR,73,3,100,58,91.36,24983.61,26303.00,5100.53,4380.05,3769.50,3171.14,24215.91,25404.50,5042.88,2.94,1.50,4.17
RR,74,3,100,58,91.44,24992.10,25632.00,4743.99,4280.41,3765.50,3009.11,24224.32,24878.50,4675.00,2.94,1.00,4.04
RR,75,3,100,58,92.34,24509.08,24397.50,4371.42,3727.35,3311.50,2967.28,23740.85,23678.50,4321.52,2.94,1.50,3.81
RR,76,3,100,58,92.28,24495.88,24369.00,4598.25,3716.58,3335.00,2792.88,23727.99,23609.50,4546.52,2.94,1.00,3.79
RR,77,3,100,58,92.25,24487.32,24342.00,4686.82,3669.13,3343.50,2743.72,23719.69,23633.00,4640.50,2.94,1.00,3.94
RR,78,3,100,58,92.28,24579.42,24474.00,4592.93,3836.44,3352.50,3035.88,23812.07,23643.00,4542.18,2.94,1.50,3.87
RR,79,3,100,58,92.20,24670.78,24697.00,4829.91,3828.12,3395.00,3008.53,23903.35,24035.50,4793.35,2.94,1.50,3.98
RR,80,3,100,58,91.95,24504.11,24398.00,4667.48,3683.13,3360.00,2753.35,23736.63,23580.00,4618.60,2.94,1.00,4.01
RR,81,3,100,58,92.29,24537.48,24437.00,5019.24,3996.17,3422.00,3090.94,23769.76,23642.00,4987.57,2.94,1.00,3.98
RR,82,3,100,58,92.49,24197.13,24054.50,4558.92,3759.80,3210.00,2974.44,23433.48,23422.50,4518.03,3.03,2.00,3.91
RR,83,3,100,58,92.42,24586.94,24454.50,4379.79,3782.26,3327.00,2968.16,23822.06,23729.00,4333.92,2.94,1.00,4.01
RR,84,3,100,58,92.42,24701.96,24441.00,4185.02,3622.95,3177.00,2717.59,23936.88,23714.00,4142.47,2.94,1.00,4.09
RR,85,3,100,58,92.47,24639.67,24444.50,4468.13,3629.50,3209.00,2693.28,23875.89,23698.00,4426.10,3.03,1.00,4.28
RR,86,3,100,58,92.42,24699.90,24603.00,4414.73,3707.47,3365.50,2753.10,23934.62,23802.50,4374.21,2.94,1.00,4.19
RR,87,3,100,58,92.34,24772.90,24663.50,4247.43,3592.60,3200.50,2694.38,24007.66,23942.50,4193.69,2.94,1.00,4.20
RR,88,3,100,58,92.38,24508.45,24390.50,4337.09,3596.52,3212.00,2688.06,23743.92,23682.50,4257.54,2.94,1.00,3.83
RR,89,3,100,58,92.39,24826.70,24588.00,4203.97,3551.35,3203.50,2607.60,24062.80,23875.50,4160.88,2.94,1.00,4.21
RR,90,3,100,58,92.37,24849.27,24688.50,4269.82,3718.71,3099.00,2974.34,24083.41,23891.00,4191.39,2.94,1.00,4.16
RR,91,3,100,58,92.36,24677.36,24602.50,4314.52,3563.06,3207.50,2602.83,23913.22,23804.00,4260.94,2.94,1.00,4.07
RR,92,3,100,58,92.19,25000.38,24805.50,4548.86,3626.33,3354.00,2790.78,24233.51,24060.50,4494.80,2.94,1.00,4.16
RR,93,3,100,58,92.39,24834.61,24618.50,4481.77,3835.06,3497.00,2892.25,24069.47,23919.00,4441.66,2.94,1.00,4.33
RR,94,3,100,58,92.09,24641.56,24505.00,4286.41,3769.59,3258.00,3033.16,23876.54,23698.50,4217.90,2.94,1.00,3.98
RR,95,3,100,58,92.23,24797.33,24688.50,4289.69,3846.41,3513.00,2896.22,24032.60,24008.00,4248.83,2.94,1.00,4.21
RR,96,3,100,58,92.35,24832.08,24656.00,4586.10,4009.65,3612.50,3057.36,24067.22,23930.00,4531.29,2.94,1.00,4.28
RR,97,3,100,58,92.41,24839.41,24668.50,4319.83,4019.72,3603.50,3064.60,24074.50,23897.00,4279.98,2.94,1.00,4.15
RR,98,3,100,58,92.44,24855.56,24601.00,4420.11,3874.67,3552.00,2940.28,24090.40,23848.50,4369.46,2.94,1.00,4.26
RR,99,3,100,58,92.48,24849.42,24803.00,4308.31,3984.59,3524.50,3071.49,24085.81,24057.50,4262.19,3.03,1.00,4.38
RR,100,3,100,58,93.20,24349.70,25563.00,4160.72,3335.98,3431.00,1986.16,23585.27,24811.50,4149.13,3.03,1.00,4.23
RR,30,3,100,69,86.46,25670.17,27276.50,5835.84,4074.13,2698.00,4183.78,24915.88,26578.50,5774.78,2.70,2.00,2.90
RR,31,3,100,69,86.66,25390.35,27155.00,6139.32,4510.57,2699.50,4733.21,24637.39,26298.50,6071.69,2.70,2.00,2.93
RR,32,3,100,69,86.54,25405.37,26431.00,5758.64,4732.45,2711.00,5184.21,24652.04,25730.50,5702.82,2.70,2.00,2.84
RR,33,3,100,69,86.90,25141.80,26396.50,6800.34,4604.64,3082.50,4645.76,24387.28,25623.50,6705.26,2.70,1.00,3.02
RR,34,3,100,69,87.46,25054.39,26530.00,6199.64,4382.29,3024.00,4297.49,24301.73,25802.50,6110.70,2.78,1.00,3.28
RR,35,3,100,69,87.69,25301.75,26036.50,5591.77,4329.67,3116.50,4321.93,24548.96,25289.50,5525.03,2.78,1.00,3.15
RR,36,3,100,69,87.52,25606.23,26796.50,5609.43,3941.31,2821.50,3844.02,24852.78,26027.00,5536.60,2.70,1.00,3.20
RR,37,3,100,69,87.57,25361.07,26053.50,5128.48,4696.23,3095.00,4861.32,24608.56,25350.50,5066.09,2.78,1.00,3.31
RR,38,3,100,69,88.23,25363.95,25527.50,5470.42,4127.08,2913.00,4494.67,24611.39,24887.00,5400.21,2.78,2.00,3.20
RR,39,3,100,69,88.28,24810.52,25405.00,5715.43,4431.16,2916.00,4828.90,24057.65,24646.00,5651.25,2.78,1.00,3.34
RR,40,3,100,69,89.03,24292.22,25469.50,5500.53,4158.80,2736.50,4561.20,23541.05,24760.50,5443.46,2.78,1.50,3.05
RR,41,3,100,69,89.05,25088.98,25878.50,5152.27,4000.21,2879.50,3846.25,24337.47,25148.00,5105.83,2.78,2.00,3.23
RR,42,3,100,69,89.09,24840.61,25606.50,5372.30,3988.41,3000.00,3748.35,24090.02,24954.00,5313.44,2.78,1.00,3.28
RR,43,3,100,69,89.12,24532.98,25663.50,5536.97,4343.89,2945.50,4537.26,23782.03,24985.00,5469.19,2.78,1.00,3.22
RR,44,3,100,69,89.05,24863.98,25803.50,5484.11,4040.73,2955.50,4088.41,24112.66,25058.00,5433.07,2.78,1.00,3.33
RR,45,3,100,69,89.09,24777.10,25695.00,5269.58,3777.44,2984.00,3603.38,24026.33,25030.50,5203.93,2.78,1.00,3.36
RR,46,3,100,69,89.04,24976.84,25994.00,5812.50,3954.09,2957.00,3860.20,24225.42,25215.50,5751.99,2.78,1.50,3.26
RR,47,3,100,69,89.12,24928.95,26015.00,5813.82,3996.35,2872.00,3853.66,24177.92,25169.50,5734.20,2.78,1.50,3.43
RR,48,3,100,69,89.23,24893.46,25926.50,5584.95,3865.35,2989.50,3597.34,24143.55,25207.50,5504.61,2.86,1.00,3.77
RR,49,3,100,69,89.13,24738.93,25737.50,6005.15,3909.22,3188.50,3295.08,23988.92,24921.00,5941.67,2.86,1.00,3.41
RR,50,3,100,69,90.09,24593.71,25307.00,5160.26,4035.55,3061.50,3704.21,23844.26,24535.00,5101.75,2.86,1.00,3.47
RR,51,3,100,69,90.08,24695.27,25332.50,5058.08,3871.19,3081.00,3504.13,23946.20,24711.50,5003.83,2.86,1.00,3.61
RR,52,3,100,69,90.03,24657.83,25192.50,5280.79,3603.46,2964.00,3101.89,23907.52,24474.50,5220.25,2.86,2.00,3.36
RR,53,3,100,69,90.12,24740.66,25381.00,4974.02,3640.68,2967.50,3162.53,23991.06,24579.00,4918.63,2.86,1.00,3.39
RR,54,3,100,69,90.09,24778.31,25292.00,5096.14,3820.82,2985.00,3550.19,24028.42,24701.00,5051.07,2.86,1.00,3.37
RR,55,3,100,69,89.98,24732.43,25273.00,5346.01,3888.31,3215.00,3325.38,23982.72,24533.50,5288.90,2.86,2.00,3.28
RR,56,3,100,69,90.12,24644.97,25272.00,5134.03,3956.29,3083.00,3691.38,23895.60,24551.00,5081.87,2.86,2.00,3.41
RR,57,3,100,69,90.09,24754.74,25284.50,4912.56,3902.57,2968.50,3617.36,24005.47,24597.50,4848.66,2.86,1.00,3.47
RR,58,3,100,69,90.00,25225.30,25716.50,4814.82,3748.36,2820.50,3447.49,24475.45,24943.00,4767.74,2.86,1.00,3.78
RR,59,3,100,69,90.04,25442.64,25665.50,4402.97,3607.66,2851.50,3071.20,24692.49,24986.50,4340.21,2.86,2.00,3.71
RR,60,3,100,69,90.42,24622.59,25772.50,5255.29,3996.00,3223.00,3834.42,23873.28,25009.00,5194.36,2.86,1.00,3.78
RR,61,3,100,69,90.47,24428.98,25471.00,5596.54,4208.11,3250.50,4107.55,23680.20,24846.50,5554.81,2.86,1.00,3.47
RR,62,3,100,69,90.36,24666.47,25638.00,4661.75,3943.72,3142.50,3897.01,23917.82,24940.00,4631.15,2.86,1.00,3.41
RR,63,3,100,69,90.42,24791.03,25771.00,5365.58,3839.71,3157.00,3625.30,24042.22,25096.00,5305.23,2.86,1.00,3.77
RR,64,3,100,69,90.46,24761.23,25796.00,5365.34,3834.94,3143.50,3606.45,24013.00,25112.00,5305.89,2.86,1.00,3.80
RR,65,3,100,69,90.80,24129.54,25091.00,5844.07,3745.58,2871.50,3627.53,23381.04,24253.00,5776.73,2.86,1.00,3.33
RR,66,3,100,69,90.70,24169.98,24456.00,5529.96,4008.37,2889.00,4092.76,23421.04,23613.00,5482.06,2.86,1.00,3.53
RR,67,3,100,69,91.15,24585.83,24815.50,5329.33,3579.56,2866.00,3170.06,23837.35,24166.00,5281.65,2.86,1.00,3.52
RR,68,3,100,69,91.12,24222.93,25208.50,5659.63,3942.85,3159.50,3428.05,23473.44,24377.00,5617.83,2.86,1.00,3.60
RR,69,3,100,69,91.19,24780.33,25049.00,5119.49,3816.50,2818.50,3464.10,24032.31,24352.00,5090.49,2.86,1.00,3.83
RR,70,3,100,69,91.48,23972.05,24941.50,5330.13,3626.58,3012.00,3341.52,23223.09,24196.00,5267.67,2.94,1.00,3.36
RR,71,3,100,69,91.45,24126.52,25088.00,5241.58,3442.50,2948.50,2994.50,23378.61,24397.00,5194.40,2.94,1.00,3.58
RR,72,3,100,69,91.52,24321.22,25120.50,5250.75,3568.55,3036.50,3224.96,23573.30,24414.50,5188.31,2.94,1.00,3.70
